timestamp,ticker,return_pct,sharpe,max_drawdown,win_rate,trades,final_value,initial_capital,lookback_window,label_threshold,learning_rate,phase_flexibility,lateral_strength,input_threshold,kerr_constant,system_energy,buy_threshold,sell_threshold,search_depth,trailing_stop_pct,accuracy
2025-12-01 11:38:33,JPM,1.8857948303222654,-0.6357747091978129,-0.18%,40.30%,135,10188.579483032227,10000,25,0.018518740704696474,0.06523998628453997,0.12473307202282692,0.19196878533475215,0.7002576424214145,0.3478095239106829,48.973488479482675,9.599334744007294,-16.197333589524852,3,0.05926855578383426,50.42553191489362
2025-12-01 11:38:45,JPM,0.9602052307128905,-3.4042606412792473,-0.28%,33.86%,128,10096.020523071289,10000,30,0.022068291403396844,0.13035662723138408,0.10639507377841458,0.27835223384769786,0.7626569705315145,0.1733713241700462,40.72970879518482,6.218694599813698,-14.23978101563223,3,0.04925684784284055,54.40860215053763
2025-12-01 11:39:03,JPM,1.7429296875,-1.127762412280099,-0.19%,39.01%,142,10174.29296875,10000,25,0.018623071114864408,0.054266325787972,0.060609764835306286,0.11616784724537002,0.7387776879879511,0.1517055040446163,55.339956525265464,12.226139207692983,-12.407218073177663,3,0.06930897221292581,50.0
2025-12-01 11:39:20,JPM,2.7559521484375,0.16654316531603824,-0.24%,38.55%,167,10275.59521484375,10000,30,0.01373370487969174,0.09697110468187142,0.13544019897550086,0.16041932906540157,0.7317505446682074,0.10545616603408137,58.83635062454087,10.569444479112741,-15.31820402879709,3,0.07809885483715683,47.52688172043011
2025-12-01 11:39:36,JPM,1.6865879821777345,-1.5891845417883974,-0.28%,36.36%,166,10168.658798217773,10000,35,0.011910153174840414,0.06478038433699088,0.08864144935856641,0.18587793424555682,0.777712149927899,0.3506270304075013,44.46258726868471,17.394038612866005,-14.288372682010088,3,0.0760800668805742,48.26086956521739
2025-12-01 11:39:55,JPM,1.0645655822753908,-2.904320517684725,-0.24%,33.58%,138,10106.456558227539,10000,30,0.02051617544162046,0.12457244456594592,0.17582383959690978,0.27290453443575624,0.783515733748636,0.2579766778534941,53.526311510518234,8.462403178907737,-11.05764520486395,3,0.054445346146342576,53.118279569892465
2025-12-01 11:40:11,JPM,2.158867492675781,-1.6954076914804406,-0.35%,37.50%,193,10215.886749267578,10000,30,0.014159818193437718,0.07756629234673174,0.0689932187896224,0.22239753704397922,0.7980652246431276,0.39358794572275047,40.51662486380896,7.787063053451358,-10.22059662928713,3,0.05274312211104157,46.236559139784944
2025-12-01 11:40:20,JPM,2.8040472412109376,0.010605151007808357,-0.30%,39.66%,175,10280.404724121094,10000,35,0.010751919797216396,0.09791141527169483,0.16695561342971665,0.2389900586881242,0.7370332473544421,0.30727503424198066,44.60509571635417,18.42545041822146,-13.127016265536183,3,0.07153958156629422,50.21739130434783
2025-12-01 11:40:41,NVDA,4.211064643859864,3.9215966502519355,-0.22%,61.90%,106,10421.106464385986,10000,35,0.001954520532459895,0.11400248038747972,0.18188758000176114,0.10814573631211402,0.7989674097077066,0.10947989244713988,47.53616385744794,16.888256225121765,-6.399088841092368,3,0.04472372142500036,62.39130434782608
2025-12-01 11:40:50,NVDA,4.215287475585938,4.0448329364212,-0.25%,61.68%,108,10421.528747558594,10000,30,0.00160984073390472,0.10193379815214304,0.18143146994422532,0.18225315108020296,0.7079253017620645,0.10921257480543695,56.469626523060704,11.51781245988148,-9.220532433516269,3,0.06437299471655326,63.87096774193548
2025-12-01 11:40:59,NVDA,2.9975325775146486,3.074935111818365,-0.43%,57.65%,86,10299.753257751465,10000,30,0.0013877604348599057,0.06496528730982501,0.16860766054611953,0.10096776755656407,0.7151579983539386,0.19102805240201193,53.129294296353564,6.546793028577945,-9.943003146713751,3,0.05261206289988493,63.01075268817205
2025-12-01 11:41:08,NVDA,4.176931381225586,3.642114897372519,-0.34%,58.72%,110,10417.693138122559,10000,30,0.00233281821138718,0.1193928662589515,0.07608830872635419,0.13059078407992644,0.7021264101881113,0.34054628614654275,46.51701565852457,16.765119105471854,-6.55106771827322,3,0.07137810217286833,64.08602150537635
2025-12-01 11:41:18,NVDA,4.429042472839355,4.3475282628683765,-0.34%,67.33%,102,10442.904247283936,10000,35,0.0016863390649209,0.10739045563502735,0.19587108564746963,0.29356646308825485,0.7024023296821219,0.20029169913993933,54.45515009938272,16.00298661726936,-10.667268797127361,3,0.06136604345910049,65.21739130434783
2025-12-01 11:41:27,NVDA,4.532222137451171,4.737557580139289,-0.26%,70.00%,101,10453.222213745117,10000,35,0.0012713984946778234,0.14959874138589901,0.0636780764922307,0.23914506242112757,0.7874186788333323,0.30637658211281826,55.90300249479367,5.676756292192681,-17.636456192782855,3,0.07316172313370436,63.69565217391304
2025-12-01 11:41:37,NVDA,3.3876855850219725,3.1004359579581973,-0.45%,60.20%,99,10338.768558502197,10000,30,0.0024254057163530557,0.07770361284869652,0.1241881340184094,0.13052977808603833,0.7370311282333252,0.33407583973900973,59.28712060173771,8.438815856806105,-7.438560979637014,3,0.05985313592323993,61.0752688172043
2025-12-01 11:41:47,NVDA,3.9022883987426757,3.714364680274833,-0.37%,64.15%,107,10390.228839874268,10000,30,0.00246544783944524,0.08858134011359178,0.18188244240979684,0.12432617461967688,0.7008776741167522,0.15313567175263915,40.48954693952565,14.214906209408458,-11.026239431781194,3,0.06598975570512092,61.935483870967744
2025-12-01 11:41:57,NVDA,1.8593686294555662,0.9306517122178202,-0.60%,53.01%,84,10185.936862945557,10000,25,0.001628367278578315,0.05273991012503468,0.08716554323008999,0.11002571476903591,0.7270274527778127,0.36588748107343616,48.55810847286663,10.817796016658495,-8.797358012784533,3,0.07000400159970732,63.829787234042556
2025-12-01 11:42:07,NVDA,3.3759848785400393,3.6819225180145123,-0.41%,62.50%,89,10337.598487854004,10000,30,0.0010423699320051885,0.05387441100159096,0.052190735940849955,0.1874694642148334,0.7222185246101958,0.17769858669486213,46.62565667772772,10.962040364548216,-10.599254502997757,3,0.059203546399632705,63.01075268817205
2025-12-01 11:42:17,NVDA,1.964250030517578,0.8578118310885483,-0.48%,56.99%,94,10196.425003051758,10000,25,0.0024993217179125463,0.06958627565080791,0.11001483025313082,0.2845365170623222,0.7878810920810809,0.28692240623281945,51.763697103970586,11.7399802708141,-19.443899093705728,3,0.05429845026233576,61.91489361702127
2025-12-01 11:42:26,NVDA,2.828402404785156,1.7288668904171967,-0.41%,55.77%,105,10282.840240478516,10000,25,0.002264473872878087,0.1226365412875881,0.10595025802258425,0.1423647597252725,0.7900545824900649,0.22364637122075187,51.60328905636147,10.296399414451596,-14.944872905784287,3,0.048391526264480345,64.8936170212766
2025-12-01 11:42:35,NVDA,3.8352232742309567,3.078689107332863,-0.31%,62.07%,117,10383.522327423096,10000,30,0.0022953328902779978,0.12910199513585385,0.09894388965008458,0.24408753410132325,0.7343784599528946,0.12781552398933924,51.35951697294616,10.967085271165038,-11.497020992530558,3,0.05606903770708267,63.01075268817205
2025-12-01 11:42:45,NVDA,2.107132453918457,1.0325820012448361,-0.47%,56.84%,96,10210.713245391846,10000,25,0.0011337806685432304,0.07348248372532491,0.1778179103004915,0.2354426089536523,0.797787899728899,0.26692755434279536,53.17606930675972,17.25060747934572,-19.05827110958227,3,0.078016614775647,63.61702127659574
